id,driver_id,rider_id,date_time,utc_offset,service,origin_lat,origin_lon,dest_lat,dest_lon,distance,duration,cancelled,star_rating
0000010792,220200000214,220200000605,2017-03-02 02:38,-6,,46.804677,-96.848378,46.869894,-96.860374,8620,782,0,5
0000010793,220200000331,220200000756,2017-03-02 03:12,-6,,46.830999,-96.781115,46.884703,-96.786010,8716,1011,0,4
0000010794,220200001062,220200000421,2017-03-02 03:32,-6,,46.860603,-96.789701,46.935469,-96.831332,16142,888,0,3
0000010795,220200000331,220200000259,2017-03-02 03:37,-6,,46.862615,-96.788374,46.858239,-96.799548,1366,257,0,5
0000010796,220200000590,220200000537,2017-03-02 03:45,-6,Noir,46.822049,-96.787985,46.850003,-96.721205,,,1,
0000010797,220200000590,220200000655,2017-03-02 03:59,-6,Noir,46.834961,-96.858936,46.840588,-96.868087,1683,252,0,2
0000010798,220200001062,220200000791,2017-03-02 04:06,-6,Grand,46.812425,-96.857633,46.840588,-96.868087,,,1,
0000010799,220200001062,220200000875,2017-03-02 04:15,-6,,46.793366,-96.815669,46.834060,-96.819257,5207,498,0,5
0000010800,220200000331,220200000654,2017-03-02 04:16,-6,,46.838018,-96.826573,46.861218,-96.868147,6984,704,0,5
0000010801,220200000590,220200000451,2017-03-02 04:26,-6,,46.861136,-96.915649,46.872854,-96.783721,14430,1023,0,5
0000010802,220200000900,220200000657,2017-03-02 05:01,-6,,46.871191,-96.884899,46.883270,-96.763664,10946,1147,0,3
0000010803,220200000590,220200000796,2017-03-02 05:02,-6,,46.896142,-96.799209,46.919977,-96.786670,3911,571,0,5
0000010804,220200000214,220200001127,2017-03-02 05:02,-6,,46.870544,-96.805458,46.831803,-96.817662,5605,637,0,5
0000010805,220200000331,220200000774,2017-03-02 05:03,-6,,46.859870,-96.905970,46.863911,-96.876061,2775,374,0,5
0000010806,220200001062,220200000756,2017-03-02 05:05,-6,,46.884703,-96.786010,46.830999,-96.781115,8744,1059,0,3
0000010807,220200000888,220200001030,2017-03-02 05:06,-6,,46.857898,-96.243080,46.852418,-96.797560,,,1,
0000010808,220200000888,220200000565,2017-03-02 05:09,-6,Noir,46.854349,-96.844913,46.857084,-96.855108,1191,189,0,5
0000010809,220200000331,220200000734,2017-03-02 05:17,-6,,46.850415,-96.859941,46.861494,-96.876758,2487,378,0,4
0000010810,220200000888,220200000918,2017-03-02 05:23,-6,,46.858276,-96.838861,46.857657,-96.848186,1516,237,0,5
0000010811,220200000590,220200000021,2017-03-02 05:24,-6,,46.913584,-96.780631,46.863183,-96.822742,8715,977,0,5
0000010812,220200000900,220200001168,2017-03-02 05:28,-6,,46.912888,-96.495069,46.883270,-96.763664,,,1,
0000010813,220200000900,220200000260,2017-03-02 05:32,-6,,46.882637,-96.782796,46.831319,-96.827469,9224,1061,0,5
0000010814,220200000888,220200000130,2017-03-02 05:35,-6,,46.911116,-96.778687,46.884682,-96.787727,3837,424,0,5
0000010815,220200000590,220200001067,2017-03-02 05:46,-6,,46.853389,-96.843954,46.917878,-96.785333,12736,931,0,5
0000010816,220200000214,220200000381,2017-03-02 05:48,-6,,46.840465,-96.812765,46.861494,-96.876758,8390,605,0,5
0000010817,220200000331,220200000489,2017-03-02 05:57,-6,,46.868382,-96.902718,46.815272,-96.862056,9362,736,0,5
0000010818,220200000446,220200000521,2017-03-02 06:03,-6,Noir,46.817131,-96.852058,46.802322,-96.820174,4046,405,0,5
0000010819,220200001036,220200000062,2017-03-02 06:04,-6,,46.763836,-96.829356,46.804408,-96.826696,6505,578,0,5
0000010820,220200000888,220200000079,2017-03-02 06:04,-6,Noir,46.864222,-96.896080,46.897753,-96.802437,11884,1057,0,5
0000010821,220200001084,220200000791,2017-03-02 06:04,-6,Grand,46.840588,-96.868087,46.812425,-96.857633,4208,457,0,4
0000010822,220200000167,220200000953,2017-03-02 06:04,-6,Noir,46.939838,-96.760141,46.867131,-96.759447,,,1,
0000010823,220200000526,220200000800,2017-03-02 06:05,-6,,46.826571,-96.908458,46.839506,-96.766937,14194,821,0,5
0000010824,220200000343,220200000694,2017-03-02 06:06,-6,,46.906087,-96.789260,46.866951,-96.788305,4838,666,0,3
0000010825,220200001062,220200001056,2017-03-02 06:09,-6,,46.810484,-96.871555,46.863240,-96.846245,10798,751,0,5
0000010826,220200000868,220200001100,2017-03-02 06:09,-6,,46.938246,-96.795636,46.874014,-96.791420,7872,807,0,5
0000010827,220200000861,220200001013,2017-03-02 06:11,-6,,46.757801,-96.907240,46.872854,-96.783721,24576,1278,0,4
0000010828,220200000167,220200000825,2017-03-02 06:14,-6,,46.912812,-96.915223,46.862218,-96.860079,,,1,
0000010829,220200000446,220200001057,2017-03-02 06:14,-6,,46.829992,-96.828994,46.858694,-96.846354,4633,442,0,5
0000010830,220200000167,220200000299,2017-03-02 06:15,-6,Noir,46.868046,-96.896852,46.845580,-96.815978,9037,719,0,5
0000010831,220200001084,220200000159,2017-03-02 06:18,-6,,46.962068,-96.800312,46.882834,-96.771741,,,1,
0000010832,220200001084,220200000275,2017-03-02 06:18,-6,,46.846283,-96.801273,46.852721,-96.797782,1089,233,0,5
0000010833,220200001036,220200000835,2017-03-02 06:24,-6,,46.750366,-96.923079,46.879640,-96.935511,18257,1214,0,3
0000010834,220200000343,220200000666,2017-03-02 06:30,-6,,46.900464,-96.780872,46.853885,-96.797561,6430,763,0,4
0000010835,220200001167,220200000659,2017-03-02 06:37,-6,,47.100691,-96.268516,46.861411,-96.876842,,,1,
0000010836,220200000167,220200000180,2017-03-02 06:39,-6,,46.822989,-96.852980,46.907317,-96.799586,14880,960,0,5
0000010837,220200000861,220200000818,2017-03-02 06:39,-6,Noir,46.878232,-96.785839,46.858439,-96.799554,3284,455,0,5
0000010838,220200000888,220200000523,2017-03-02 06:41,-6,Noir,46.869823,-96.748899,46.875478,-96.830160,13283,716,0,3
0000010839,220200000526,220200000943,2017-03-02 06:42,-6,,46.859394,-96.760573,46.839486,-96.766994,2788,381,0,3
0000010840,220200000868,220200000779,2017-03-02 06:45,-6,,46.906078,-96.788042,46.853884,-96.797561,6518,740,0,1
0000010841,220200001084,220200000132,2017-03-02 06:47,-6,,46.884156,-96.789768,46.840208,-96.798207,5640,632,0,5
0000010842,220200000526,220200000287,2017-03-02 06:53,-6,Noir,46.883156,-96.312188,46.831437,-96.827593,,,1,
0000010843,220200001167,220200000925,2017-03-02 06:56,-6,,46.811019,-97.084544,46.848638,-96.901820,,,1,
0000010844,220200000861,220200001155,2017-03-02 06:57,-6,,46.937088,-96.770076,46.871111,-96.847796,14661,898,0,5
0000010845,220200000446,220200000538,2017-03-02 06:58,-6,,46.854974,-96.835388,46.906180,-96.774842,10971,895,0,5
0000010846,220200001062,220200000334,2017-03-02 06:59,-6,Grand,46.835135,-96.776837,46.860665,-96.778729,4710,580,0,4
0000010847,220200001167,220200000346,2017-03-02 06:59,-6,,46.875687,-96.879427,46.840588,-96.868087,5272,662,0,3
0000010848,220200000201,220200000358,2017-03-02 07:00,-6,,46.838265,-96.768914,46.869030,-96.785232,5998,743,0,2
0000010849,220200000437,220200000773,2017-03-02 07:02,-6,,46.850363,-96.837883,46.853049,-96.799078,3649,451,0,5
0000010850,220200000888,220200000938,2017-03-02 07:05,-6,Elite,46.828862,-96.811569,46.858239,-96.799548,4552,548,0,3
0000010851,220200000343,220200000218,2017-03-02 07:10,-6,,46.872009,-96.854117,46.846044,-96.816618,6564,494,0,5
0000010852,220200001036,220200001023,2017-03-02 07:12,-6,,46.870189,-96.868600,46.862550,-96.868310,1431,224,0,5
0000010853,220200000304,220200000312,2017-03-02 07:13,-6,,46.893972,-96.792952,46.904380,-96.793999,1184,135,0,3
0000010854,220200000526,220200000375,2017-03-02 07:13,-6,,46.861136,-96.915649,46.845580,-96.815978,9451,627,0,5
0000010855,220200000437,220200000986,2017-03-02 07:19,-6,,46.863953,-96.839467,46.861428,-96.867669,2666,386,0,5
0000010856,220200001084,220200001180,2017-03-02 07:20,-6,Grand,46.826790,-96.774664,46.861937,-96.815714,8944,696,0,5
0000010857,220200000304,220200001171,2017-03-02 07:21,-6,Noir,46.858396,-96.821158,46.832739,-96.822709,3281,363,0,5
0000010858,220200000868,220200001131,2017-03-02 07:22,-6,,46.849344,-96.771696,46.845580,-96.815978,5531,375,0,2
0000010859,220200001036,220200000742,2017-03-02 07:25,-6,Grand,46.810767,-96.915543,46.862523,-96.876566,8856,824,0,4
0000010860,220200000446,220200000038,2017-03-02 07:29,-6,,46.936882,-96.792596,46.884690,-96.786408,7008,725,0,4
0000010861,220200001072,220200000361,2017-03-02 07:29,-6,,46.882930,-96.758430,46.859927,-96.818953,9971,825,0,5
0000010862,220200000663,220200000101,2017-03-02 07:32,-6,,47.236234,-96.999133,46.844926,-96.854555,,,1,
0000010863,220200000437,220200001064,2017-03-02 07:33,-6,,46.873485,-96.874818,46.879640,-96.935511,5725,495,0,5
0000010864,220200000304,220200000048,2017-03-02 07:36,-6,Noir,46.833400,-96.812940,46.843529,-96.820797,1887,240,0,4
0000010865,220200000888,220200000871,2017-03-02 07:37,-6,Noir,46.859688,-96.829018,46.906585,-96.774618,10735,841,0,5
0000010866,220200000766,220200000927,2017-03-02 07:41,-6,,46.898512,-96.794017,46.858696,-96.789722,5579,710,0,5
0000010867,220200000663,220200000018,2017-03-02 07:46,-6,,46.827158,-96.850566,46.862417,-96.875499,6039,655,0,3
0000010868,220200001167,220200000972,2017-03-02 07:46,-6,,46.840770,-96.881094,46.877198,-96.733715,15535,919,0,5
0000010869,220200000446,220200001189,2017-03-02 07:47,-6,,46.889307,-96.799060,46.804677,-96.848378,13714,793,0,2
0000010870,220200000201,220200000682,2017-03-02 07:49,-6,,46.883014,-96.698339,46.884913,-96.785970,8403,876,0,3
0000010871,220200000304,220200001093,2017-03-02 07:50,-6,Noir,46.838740,-96.761799,46.780244,-96.799106,10015,646,0,5
0000010872,220200000868,220200000008,2017-03-02 07:52,-6,Grand,46.849767,-96.800890,46.878872,-96.788185,4177,547,0,5
0000010873,220200001036,220200000860,2017-03-02 07:52,-6,,46.871147,-96.894390,46.853834,-96.798273,11277,808,0,5
0000010874,220200000888,220200000820,2017-03-02 07:56,-6,Noir,46.858208,-96.822601,46.831319,-96.827469,3796,497,0,5
0000010875,220200001048,220200000979,2017-03-02 07:58,-6,,46.897555,-97.419349,46.860193,-96.828236,53627,2065,0,4
0000010876,220200000508,220200000584,2017-03-02 07:59,-6,,46.882033,-96.703536,46.839506,-96.766937,10510,883,0,3
0000010877,220200000625,220200000203,2017-03-02 08:01,-6,,46.864530,-96.770120,46.865597,-96.827414,6432,809,0,3
0000010878,220200000341,220200000435,2017-03-02 08:02,-6,,46.824299,-96.812502,46.850947,-96.819205,3822,400,0,1
0000010879,220200000766,220200000536,2017-03-02 08:04,-6,,46.867741,-96.773032,46.859181,-96.846520,9701,617,0,4
0000010880,220200000167,220200000284,2017-03-02 08:07,-6,Noir,46.887607,-96.749445,46.897753,-96.802437,5202,625,0,3
0000010881,220200000663,220200000388,2017-03-02 08:08,-6,,46.855897,-96.913525,46.892483,-96.802186,15018,921,0,3
0000010882,220200000888,220200000806,2017-03-02 08:17,-6,Grand,46.825500,-96.814278,46.871932,-96.836705,6699,723,0,5
0000010883,220200000766,220200000102,2017-03-02 08:20,-6,,46.855649,-96.856863,46.868656,-96.826827,3449,457,0,5
0000010884,220200001167,220200000236,2017-03-02 08:25,-6,,46.861265,-96.749735,46.869893,-96.796578,8070,586,0,3
0000010885,220200000167,220200000847,2017-03-02 08:27,-6,,46.893989,-96.797375,46.873241,-96.764247,4793,642,0,5
0000010886,220200000206,220200000256,2017-03-02 08:31,-6,,46.846283,-96.801273,46.874445,-96.793427,3824,501,0,3
0000010887,220200000446,220200001045,2017-03-02 08:34,-6,,46.816399,-96.874038,46.871676,-96.888041,7139,743,0,5
0000010888,220200000648,220200000791,2017-03-02 08:35,-6,,46.812425,-96.857633,46.864072,-96.878836,7295,835,0,5
0000010889,220200000437,220200000552,2017-03-02 08:36,-6,,46.859709,-96.902640,46.878475,-96.835067,11090,646,0,5
0000010890,220200001044,220200000974,2017-03-02 08:38,-6,,46.815198,-96.889268,46.879640,-96.935511,10017,678,0,2
0000010891,220200000551,220200000762,2017-03-02 08:39,-6,,47.237408,-97.004059,46.935469,-96.831332,,,1,
0000010892,220200000888,220200000529,2017-03-02 08:41,-6,Noir,46.855498,-96.855114,46.873284,-96.774163,8988,861,0,5
0000010893,220200001084,220200000642,2017-03-02 08:42,-6,,46.867295,-96.807709,46.848649,-96.722996,10314,735,0,5
0000010894,220200001055,220200000399,2017-03-02 08:44,-6,,46.877026,-96.706649,46.890043,-96.808058,9265,896,0,3
0000010895,220200000053,220200000433,2017-03-02 08:45,-6,,46.709337,-97.167855,46.889958,-96.843893,47762,2052,0,5
0000010896,220200000861,220200001053,2017-03-02 08:45,-6,,46.858112,-96.877562,46.865905,-96.762332,13811,920,0,4
0000010897,220200000201,220200001082,2017-03-02 08:45,-6,,46.900464,-96.780872,46.859516,-96.798552,5791,693,0,4
0000010898,220200000625,220200000827,2017-03-02 08:46,-6,,46.856849,-96.884410,46.880655,-96.792082,12267,905,0,3
0000010899,220200001178,220200000937,2017-03-02 08:46,-6,,46.658008,-96.406672,46.904129,-96.795351,,,1,
0000010900,220200000167,220200000624,2017-03-02 08:47,-6,Noir,46.865655,-96.775811,46.891219,-96.846112,13210,794,0,3
0000010901,220200001048,220200000157,2017-03-02 08:48,-6,,46.840562,-96.916740,46.850929,-96.883703,4683,427,0,5
0000010902,220200000721,220200000188,2017-03-02 08:50,-6,,46.876133,-96.696432,46.878475,-96.835067,10644,1053,0,5
0000010903,220200000648,220200000412,2017-03-02 08:53,-6,Noir,46.848635,-96.857723,46.877381,-96.791027,10163,856,0,5
0000010904,220200001178,220200000312,2017-03-02 08:58,-6,,46.904380,-96.793999,46.893972,-96.792952,1991,333,0,3
0000010905,220200000437,220200000493,2017-03-02 08:58,-6,Noir,46.900432,-96.765807,46.877244,-96.838865,10009,1002,0,5
0000010906,220200000526,220200000010,2017-03-02 08:59,-6,Noir,46.829992,-96.828994,46.780244,-96.799106,7488,632,0,3
0000010907,220200001065,220200001128,2017-03-02 09:03,-6,Noir,46.804118,-96.816204,46.804677,-96.848378,2812,263,0,4
0000010908,220200000900,220200000435,2017-03-02 09:05,-6,,46.824299,-96.812502,46.872197,-96.885401,11629,906,0,4
0000010909,220200001084,220200000307,2017-03-02 09:06,-6,Grand,47.079477,-96.255918,46.873709,-96.848854,,,1,
0000010910,220200000201,220200000818,2017-03-02 09:07,-6,Noir,46.858439,-96.799554,46.878232,-96.785839,3226,488,0,1
0000010911,220200001048,220200000347,2017-03-02 09:09,-6,,46.850168,-96.882234,46.863139,-96.849979,3907,451,0,5
0000010912,220200000140,220200000876,2017-03-02 09:12,-6,,46.855953,-96.824765,46.841811,-96.849901,4110,472,0,5
0000010913,220200000663,220200000843,2017-03-02 09:15,-6,Grand,46.899334,-96.806014,46.862143,-96.827131,7044,804,0,5
0000010914,220200001036,220200000086,2017-03-02 09:19,-6,,46.851271,-96.801213,46.874456,-96.785893,3703,434,0,4
0000010915,220200000551,220200000803,2017-03-02 09:23,-6,,46.929936,-96.864692,46.865529,-96.753691,21263,1058,0,3
0000010916,220200001048,220200000723,2017-03-02 09:24,-6,,46.857973,-96.838820,46.840100,-96.799463,5538,514,0,5
0000010917,220200000181,220200000113,2017-03-02 09:25,-6,,46.906003,-96.801259,46.878464,-96.789914,3964,592,0,2
0000010918,220200001065,220200000156,2017-03-02 09:26,-6,,46.811552,-96.811468,46.840208,-96.798207,4233,437,0,4
0000010919,220200000343,220200001092,2017-03-02 09:27,-6,,46.825500,-96.814278,46.876233,-96.929389,15737,911,0,5
0000010920,220200000341,220200001012,2017-03-02 09:30,-6,,46.845005,-96.824856,46.840322,-96.866232,5878,534,0,5
0000010921,220200001178,220200000822,2017-03-02 09:34,-6,,46.921093,-96.773720,46.844834,-96.707411,13564,1265,0,5
0000010922,220200001048,220200000684,2017-03-02 09:35,-6,Grand,46.812952,-96.868686,46.877245,-96.899511,9517,921,0,5
0000010923,220200000140,220200000231,2017-03-02 09:38,-6,,46.851822,-96.866605,46.844346,-96.755257,9625,612,0,5
0000010924,220200000663,220200000544,2017-03-02 09:38,-6,,46.827653,-96.853057,46.853884,-96.797561,8921,672,0,5
0000010925,220200000868,220200000049,2017-03-02 09:39,-6,Grand,46.889786,-96.766539,46.859557,-96.847493,9751,948,0,4
0000010926,220200001084,220200000076,2017-03-02 09:39,-6,Elite,46.857786,-96.860567,46.874796,-96.770515,9165,918,0,4
0000010927,220200001065,220200000165,2017-03-02 09:39,-6,Noir,46.853118,-96.789865,46.884544,-96.787065,4323,527,0,4
0000010928,220200001044,220200000459,2017-03-02 09:41,-6,Grand,46.866878,-96.916177,46.870354,-96.900999,1526,287,0,5
0000010929,220200001202,220200000555,2017-03-02 09:41,-6,,47.235227,-97.005879,46.912669,-96.796508,,,1,
0000010930,220200001202,220200000842,2017-03-02 09:41,-6,,46.922337,-96.820208,46.850415,-96.859941,12041,733,0,2
0000010931,220200000201,220200001157,2017-03-02 09:44,-6,,46.923359,-96.749275,46.861402,-96.745703,8212,647,0,2
0000010932,220200001149,220200000227,2017-03-02 09:47,-6,Elite,46.854972,-96.789776,46.878133,-96.751683,5413,648,0,3
0000010933,220200000625,220200000973,2017-03-02 09:49,-6,,46.884092,-96.784319,46.851803,-96.808007,5407,638,0,3
0000010934,220200000508,220200000034,2017-03-02 09:52,-6,Grand,46.838117,-96.765435,46.880505,-96.788023,6256,816,0,1
0000010935,220200001055,220200000241,2017-03-02 09:52,-6,,46.922337,-96.820208,46.846250,-96.800533,13639,754,0,5
0000010936,220200001065,220200000956,2017-03-02 09:52,-6,,46.882043,-96.765088,46.905414,-96.775318,3735,426,0,5
0000010937,220200000343,220200000057,2017-03-02 09:53,-6,,46.908567,-96.905391,46.904380,-96.793999,9060,773,0,4
0000010938,220200000341,220200000987,2017-03-02 09:59,-6,,46.824326,-96.910778,46.877558,-96.788092,16543,1234,0,3
0000010939,220200000861,220200001028,2017-03-02 09:59,-6,,46.867731,-96.767195,46.873241,-96.764247,1040,169,0,5
0000010940,220200000304,220200000114,2017-03-02 10:00,-6,,46.794152,-96.806004,46.814166,-96.889155,9458,848,0,5
0000010941,220200001044,220200000774,2017-03-02 10:00,-6,,46.859870,-96.905970,46.857657,-96.848186,5463,661,0,5
0000010942,220200001072,220200000823,2017-03-02 10:00,-6,,46.850343,-96.814757,46.863219,-96.849533,4075,533,0,4
0000010943,220200000181,220200000465,2017-03-02 10:01,-6,Noir,46.889445,-96.782033,46.875175,-96.774521,2116,247,0,5
0000010944,220200000663,220200000519,2017-03-02 10:06,-6,,46.856643,-96.792734,46.866646,-96.820232,3159,414,0,5
0000010945,220200001065,220200000712,2017-03-02 10:06,-6,Grand,46.909039,-96.772034,46.887895,-96.826320,6590,706,0,5
0000010946,220200001202,220200000101,2017-03-02 10:08,-6,,46.844926,-96.854555,47.236234,-96.999133,50496,1802,0,3
0000010947,220200000508,220200000737,2017-03-02 10:11,-6,Grand,46.895864,-96.805807,46.907628,-96.799613,2229,350,0,5
0000010948,220200000140,220200000245,2017-03-02 10:16,-6,,46.854053,-96.772943,46.850847,-96.769655,565,97,0,5
0000010949,220200000648,220200000843,2017-03-02 10:18,-6,Grand,46.899334,-96.806014,46.871399,-96.809335,4457,625,0,5
0000010950,220200000455,220200000492,2017-03-02 10:21,-6,,46.649363,-97.016428,46.819399,-96.862423,,,1,
0000010951,220200000437,220200000523,2017-03-02 10:25,-6,Noir,46.875478,-96.830160,46.869823,-96.748899,6492,737,0,5
0000010952,220200001149,220200000714,2017-03-02 10:25,-6,Noir,46.879592,-96.690392,46.873392,-96.783768,7729,764,0,5
0000010953,220200000140,220200001131,2017-03-02 10:29,-6,,46.849344,-96.771696,46.860906,-96.717273,7709,588,0,5
0000010954,220200001065,220200000681,2017-03-02 10:30,-6,Noir,46.845072,-96.735333,46.858931,-96.833634,11226,734,0,5
0000010955,220200000663,220200000727,2017-03-02 10:31,-6,Grand,46.838895,-96.796052,46.887642,-96.782533,6624,762,0,2
0000010956,220200000526,220200000660,2017-03-02 10:32,-6,,46.794717,-96.815119,46.879640,-96.935511,17890,872,0,3
0000010957,220200000750,220200000420,2017-03-02 10:33,-6,,46.863761,-96.816306,46.831062,-96.811848,4726,562,0,5
0000010958,220200000201,220200000745,2017-03-02 10:33,-6,,46.829358,-96.725919,46.831485,-96.803083,9312,742,0,5
0000010959,220200000625,220200000637,2017-03-02 10:37,-6,,46.835034,-96.830983,46.935469,-96.831332,13863,731,0,5
0000010960,220200000167,220200000713,2017-03-02 10:38,-6,Noir,46.886661,-96.904668,46.911577,-96.795020,11258,781,0,3
0000010961,220200000629,220200001030,2017-03-02 10:38,-6,,46.857898,-96.243080,46.879325,-96.315929,8324,539,0,1
0000010962,220200000304,220200001144,2017-03-02 10:38,-6,Noir,46.891557,-96.794425,46.867176,-96.759341,5280,675,0,5
0000010963,220200001044,220200000022,2017-03-02 10:40,-6,,46.849745,-96.830970,46.845593,-96.903504,9532,604,0,5
0000010964,220200000341,220200000412,2017-03-02 10:43,-6,Noir,46.877381,-96.791027,46.848635,-96.857723,9281,744,0,5
0000010965,220200000508,220200000929,2017-03-02 10:47,-6,,46.897359,-96.801023,46.880115,-96.821351,4032,469,0,3
0000010966,220200001149,220200000381,2017-03-02 10:49,-6,Noir,46.840465,-96.812765,46.841185,-96.863352,5991,485,0,5
0000010967,220200000900,220200000653,2017-03-02 10:50,-6,,46.850989,-96.894354,46.839506,-96.766937,12056,736,0,4
0000010968,220200000750,220200000034,2017-03-02 10:55,-6,Grand,46.838117,-96.765435,46.850227,-96.717690,6076,539,0,5
0000010969,220200001044,220200000100,2017-03-02 10:55,-6,,46.853648,-96.876145,46.935469,-96.831332,15730,869,0,3
0000010970,220200001065,220200000307,2017-03-02 11:01,-6,Grand,46.873709,-96.848854,47.079477,-96.255918,69209,3161,0,5
0000010971,220200000551,220200000439,2017-03-02 11:02,-6,,46.855787,-96.771776,46.851120,-96.769669,625,98,0,5
0000010972,220200001055,220200000175,2017-03-02 11:03,-6,,46.846250,-96.800533,46.874190,-96.788312,4139,490,0,4
0000010973,220200000201,220200000244,2017-03-02 11:03,-6,,46.826842,-96.750633,46.665669,-96.813850,23499,1134,0,5
0000010974,220200001072,220200000372,2017-03-02 11:04,-6,,46.871055,-96.904868,46.855796,-96.799065,12018,789,0,2
0000010975,220200001149,220200000045,2017-03-02 11:05,-6,,46.834613,-96.845109,46.905347,-96.795513,12408,767,0,5
0000010976,220200001202,220200000704,2017-03-02 11:05,-6,,47.115605,-97.016820,46.881243,-96.799788,,,1,
0000010977,220200000648,220200000654,2017-03-02 11:07,-6,Grand,46.838018,-96.826573,46.836638,-96.799899,2854,390,0,3
0000010978,220200000900,220200000048,2017-03-02 11:08,-6,Noir,46.833400,-96.812940,46.654238,-97.261469,61533,2429,0,5
0000010979,220200000508,220200000280,2017-03-02 11:09,-6,Grand,46.857260,-96.833414,46.865072,-96.824468,1572,221,0,3
0000010980,220200001036,220200000076,2017-03-02 11:11,-6,Elite,46.857786,-96.860567,46.875263,-96.771586,9084,909,0,5
0000010981,220200001202,220200000281,2017-03-02 11:13,-6,,46.883904,-96.793214,46.875690,-96.785105,1511,261,0,5
0000010982,220200000663,220200000712,2017-03-02 11:14,-6,Grand,46.887895,-96.826320,46.909039,-96.772034,6590,709,0,4
0000010983,220200000304,220200000918,2017-03-02 11:15,-6,Noir,46.858276,-96.838861,46.912669,-96.796508,10034,772,0,5
0000010984,220200000766,220200000443,2017-03-02 11:16,-6,,46.855791,-96.852375,46.876705,-96.775712,9050,920,0,5
0000010985,220200000167,220200000780,2017-03-02 11:17,-6,,46.925176,-96.772348,46.861349,-96.817063,10342,1106,0,5
0000010986,220200000162,220200001113,2017-03-02 11:18,-6,,46.648320,-97.016476,46.833255,-96.854923,36328,1630,0,5
0000010987,220200000625,220200000516,2017-03-02 11:19,-6,,46.929368,-96.795791,46.911289,-96.787392,2421,297,0,5
0000010988,220200001149,220200001097,2017-03-02 11:21,-6,Elite,46.889718,-96.794956,46.871224,-96.767145,4232,566,0,5
0000010989,220200000861,220200001028,2017-03-02 11:23,-6,,46.873241,-96.764247,46.867731,-96.767195,935,216,0,5
0000010990,220200000648,220200000072,2017-03-02 11:24,-6,,46.837919,-96.812748,46.866951,-96.788305,5060,650,0,3
0000010991,220200000437,220200000334,2017-03-02 11:24,-6,Grand,46.835135,-96.776837,46.833374,-96.822184,8459,747,0,4
0000010992,220200000629,220200001172,2017-03-02 11:26,-6,,46.941451,-96.385504,46.868487,-96.727481,33192,1600,0,5
0000010993,220200000140,220200000620,2017-03-02 11:29,-6,,46.860744,-96.583862,46.894864,-97.216817,54821,2314,0,5
0000010994,220200000333,220200001207,2017-03-02 11:30,-6,,46.888466,-97.052135,46.816764,-96.863573,20703,1016,0,5
0000010995,220200000508,220200000734,2017-03-02 11:32,-6,,46.850415,-96.859941,46.896497,-96.867476,5827,617,0,5
0000010996,220200001149,220200000523,2017-03-02 11:34,-6,Noir,46.869823,-96.748899,46.928059,-96.767236,9797,1005,0,5
0000010997,220200000721,220200000749,2017-03-02 11:34,-6,,46.853339,-96.859944,46.850929,-96.883703,2104,303,0,2
0000010998,220200000663,220200000843,2017-03-02 11:35,-6,Grand,46.899334,-96.806014,46.894864,-97.216817,43041,1912,0,5
0000010999,220200000861,220200000553,2017-03-02 11:36,-6,,46.867736,-96.777589,46.877259,-96.792129,2656,367,0,3
0000011000,220200001044,220200000762,2017-03-02 11:36,-6,,46.935469,-96.831332,47.237408,-97.004059,38743,1373,0,5
0000011001,220200000304,220200000681,2017-03-02 11:37,-6,Noir,46.845072,-96.735333,46.877700,-96.802985,10012,841,0,5
0000011002,220200001036,220200000093,2017-03-02 11:38,-6,Grand,46.902497,-96.795787,46.859018,-96.847957,10340,907,0,4
0000011003,220200000455,220200000950,2017-03-02 11:39,-6,,46.858223,-96.901183,46.831376,-96.827610,9125,691,0,5
0000011004,220200000167,220200000729,2017-03-02 11:40,-6,Noir,46.895864,-96.805807,46.890107,-96.831533,2648,336,0,5
0000011005,220200000625,220200001157,2017-03-02 11:42,-6,,46.923359,-96.749275,46.859623,-96.846454,18188,1043,0,5
0000011006,220200000053,220200000137,2017-03-02 11:43,-6,,47.078546,-96.828542,46.840586,-96.790250,,,1,
0000011007,220200000750,220200001030,2017-03-02 11:43,-6,,46.857898,-96.243080,46.875974,-96.774033,,,1,
0000011008,220200000648,220200001136,2017-03-02 11:43,-6,Grand,46.884935,-96.801966,46.911577,-96.795020,3781,435,0,5
0000011009,220200000861,220200001029,2017-03-02 11:47,-6,,46.893941,-96.783477,46.881864,-96.786881,1591,214,0,5
0000011010,220200001202,220200000627,2017-03-02 11:51,-6,,46.906003,-96.801259,46.835341,-96.765673,16901,952,0,4
0000011011,220200000437,220200000817,2017-03-02 11:55,-6,,46.849745,-96.830970,46.858990,-96.845406,2211,373,0,3
0000011012,220200000508,220200000806,2017-03-02 11:57,-6,Grand,46.871932,-96.836705,46.825500,-96.814278,6698,705,0,5
0000011013,220200001149,220200000305,2017-03-02 11:58,-6,Noir,46.866638,-96.733205,46.873391,-96.774276,4126,510,0,5
0000011014,220200001065,220200000395,2017-03-02 12:00,-6,Elite,46.889454,-96.823038,46.840586,-96.790250,,,1,
0000011015,220200000766,220200000775,2017-03-02 12:02,-6,,46.889786,-96.766539,46.875690,-96.785105,3161,375,0,5
0000011016,220200000551,220200000404,2017-03-02 12:04,-6,,46.879279,-96.573955,46.814166,-96.889155,,,1,
